"mycinose"	"Mycinose"	""	
"mycobacterial arabinogalactan containing &alpha;(1->3) and &beta;(1->2) arabinofuran linkages"	"CPD-12061"	"C484H786N1O358P2"	-3004.9985    
"mycobacterial arabinogalactan containing &alpha;(1->3) arabinofuran linkages"	"CPD-12051"	"C409H666N1O298P2"	-2410.2324    
"mycobacterial arabinogalactan containing extended &alpha;(1->3) arabinofuran linkages"	"CPD-12063"	"C519H842N1O386P2"	-3282.555    
"mycobacterial arabinogalactan containing linear arabinofuran"	"CPD-12054"	"C514H834N1O382P2"	-3242.9038    
"mycobacterial arabinogalactan primed with arabinofuran"	"CPD-12060"	"C259H426N1O178P2"	-1220.7013    
"mycobactin M"	"CPD-12069"	"C27H37N5O10"	111.90142    
"mycobactin P"	"CPD-12072"	"C47H75N5O10"	534.79407    
"mycobactin S"	"CPD-12071"	"C44H69N5O10"	483.84735    
"mycobactin T"	"CPD-12068"	"C47H77N5O10"	533.23627    
"mycocyclosin"	"CPD-15213"	"C18H16N2O4"	89.09794    
"mycolyl-arabinogalactan-peptidoglycan complex"	"CPD1G-1531"	""	
"mycophenolate"	"CPD-14601"	"C17H19O6"	41.419224    
"mycophenolate mofetil"	"CPD-14603"	"C23H31N1O7"	174.24472    
"mycophenolic acid <i>O</i>-acyl-glucuronide"	"CPD-14602"	"C23H27O12"	-88.6118    
"mycophenolic acid phenolic glucuronide"	"CPD-14604"	"C23H26O12"	-89.31910    
"mycosamine"	"CPD-16768"	"C6H14N1O4"	-3.3163884    
"mycoside B"	"CPD-18679"	""	
"mycosporine glycine"	"CPD-18777"	"C10H14N1O6"	
"mycosporine serinol"	"CPD-18782"	"C11H19N1O6"	
"mycosporine-glycine-alanine"	"CPD-18784"	"C13H18N2O7"	
"mycothiol"	"CPD1G-2"	"C17H30N2O12S1"	-90.89641    
"mycothiol-arsenate conjugate"	"CPD-12152"	"C17H29N2O15S1As1"	-191.30579    
"mycothiol-bimane conjugate"	"CPD1G-130"	"C27H40N4O14S1"	-16.905207    
"mycothione"	"MYCOTHIONE"	"C34H58N4O24S2"	-195.16504    
"myosin light-chain"	"CPD-8564"	""	
"myosin light-chain phosphate"	"CPD-8563"	""	
"myricetin"	"MYRICETIN"	"C15H9O8"	-143.10098    
"myricetin 3-<i>O</i>-&beta;-D-glucoside"	"CPD-14843"	"C21H20O13"	-196.9866    
"myricetin 3-<i>O</i>-gentiobioside"	"CPD-14844"	"C27H30O18"	-252.7554    
"myristate"	"CPD-7836"	"C14H27O2"	209.69821    
"myristic amide"	"CPD6666-2"	"C14H29N1O1"	272.9925    
"myristoyl-CoA"	"TETRADECANOYL-COA"	"C35H58N7O17P3S1"	-240.91699    
"myristoylated pyoverdine intermediate"	"CPD-18044"	""	
"myxocoxanthin"	"CPD-17309"	"C40H56O1"	765.7127    
"myxol"	"CPD-11449"	"C40H56O3"	701.7328    
"myxol 2'-dimethyl-fucoside"	"CPD-17672"	"C48H70O7"	752.57855    
"myxol-2' fucoside"	"CPD-11450"	"C46H66O7"	682.194    
"myxothiazol"	"CPD0-1244"	"C25H33N3O3S2"	387.957    
"n-amylamine"	"CPD-3681"	"C5H14N1"	140.06363    
"n-butylate"	"N-BUTYLATE"	"C11H23N1O1S1"	187.77577    
"n-butyronitrile"	"CPD-12327"	"C4H7N1"	80.98784    
"n-decane"	"CPD-9287"	"C10H22"	235.30464    
"n-dodecane"	"CPD-9290"	"C12H26"	279.62915    
"n-heptane"	"CPD-9286"	"C7H16"	168.81793    
"n-hexane"	"CPD-9288"	"C6H14"	146.65569    
"n-nonane"	"CPD-9284"	"C9H20"	213.14241    
"n-octadecenoic acid, methyl ester"	"CPD-9845"	""	
"n-octane"	"CPD-148"	"C8H18"	190.9802    
"n-octyl-&beta;-D-thioglucopyranoside"	"CPD-14527"	"C14H28O5S1"	127.27136    
"n-phenyltaurine"	"CPD0-2543"	""	
"n-undecane"	"CPD-9289"	"C11H24"	257.46692    
"nafuredin"	"CPD-15892"	"C22H32O4"	293.17587    
"naphthalene"	"NAPHTHALENE"	"C10H8"	152.94897    
"naphthalene-1,2-diol"	"NAPHTHALENE-12-DIOL"	"C10H8O2"	42.599964    
"naphthalene-1,6-diol"	"CPD-16635"	"C10H8O2"	42.599964    
"naphthalenesulfonate"	"CPD-10424"	"C10H7O3S1"	42.305782    
"naphthylisoquinoline alkaloid precursor"	"CPD-11688"	"C11H10O2"	61.512207    
"naproxen"	"CPD-15518"	"C14H13O3"	85.35251    
"narbomycin"	"CPD-13834"	"C28H48N1O7"	327.34174    
"narbonolide"	"CPD-15995"	"C20H32O5"	196.02588    
"narcotinehemiacetal"	"CPD-14833"	"C22H25N1O7"	128.15904    
"naringenin"	"Naringenin"	"C15H12O5"	9.443447    
"naringenin dibenzoylmethane tautomer"	"CPD-12655"	"C15H11O6"	-29.149755    
"naringin"	"NARINGIN"	"C27H32O14"	-65.86414    
"naringin dihydrochalcone"	"CPD-7067"	"C27H34O14"	-52.941906    
"narirutin"	"CPD-7059"	"C27H32O14"	-65.86414    
"neamine"	"CPD-14137"	"C12H30N4O6"	105.54065    
"nebramycin 5'"	"CPD-14158"	"C19H43N6O10"	106.80674    
"neo-&lambda;-carrabiose"	"CPD-13453"	"C12H19O20S3"	-424.71725    
"neo-&lambda;-carrahexaose"	"CPD-13452"	"C36H53O58S9"	-1212.4875    
"neo-&lambda;-carratetraose"	"CPD-13451"	"C24H36O39S6"	-815.7937    
"neoabietadienal"	"CPD-8711"	"C20H30O1"	316.4536    
"neoabietadiene"	"CPD-8696"	"C20H32"	367.42587    
"neoabietadiene-diol"	"CPD-8710"	"C20H32O2"	289.47586    
"neoabietadienol"	"CPD-8709"	"C20H32O1"	327.5159    
"neoabietic acid"	"CPD-8712"	"C20H29O2"	253.17043    
"neoagarobiose"	"CPD-13433"	"C12H20O10"	-95.73761    
"neoagarohexaose"	"CPD-13436"	"C36H56O28"	-277.41727    
"neoagarooctaose"	"CPD-13449"	"C48H74O37"	-368.2571    
"neoagaropentaose"	"CPD-13437"	"C30H46O23"	-221.64845    
"neoagarotetraose"	"CPD-13434"	"C24H38O19"	-186.57747    
"neoagarotriose"	"CPD-13435"	"C18H28O14"	-130.80862    
"neocarrabiose"	"CPD-13458"	"C12H20O10"	-130.09761    
"neocarrabiose sulfate"	"CPD-13445"	"C12H19O13S1"	-220.78078    
"neocarratetraose 4-<i>O</i>-disulfate"	"CPD-13446"	"C24H36O25S2"	-402.92792    
"neocarratetraose 4-<i>O</i>-sulfate"	"CPD-13457"	"C24H37O22S1"	-311.62067    
"neohesperidin"	"CPD-7074"	"C28H34O15"	-70.15190    
"neohesperidin dihydrochalcone"	"CPD-7069"	"C28H36O15"	-57.22963    
"neolinustatin"	"CPD-14596"	"C17H29N1O11"	-49.65752    
"neomethymycin"	"CPD-13833"	"C25H44N1O7"	275.18723    
"neomycin B"	"CPD-14142"	"C23H52N6O13"	115.464134    
"neomycin C"	"CPD-14141"	"C23H52N6O13"	115.464134    
"neopatulin"	"CPD-16725"	"C7H6O4"	-56.023285    
"neopentalenoketolactone"	"CPDMETA-13642"	"C15H17O5"	14.796985    
"neopentalenolactone"	"CPD-13639"	"C15H15O5"	-1.965258    
"neopentalenolactone D"	"CPD-13623"	"C15H19O4"	63.449226    
"neopentalenolactone E"	"CPD-13638"	"C15H17O4"	60.286987    
"neopentalenolactone F"	"CPD-13624"	"C15H17O5"	18.806984    
"neophaseate"	"CPD-7729"	"C15H19O5"	38.18923    
"neopikromycin"	"CPD-15997"	"C28H48N1O8"	289.30173    
"neopinone"	"CPD-7712"	"C18H20N1O3"	158.13585    
"neopterin"	"CPD-15305"	"C9H11N5O4"	-2.957687    
"neosolaniol"	"CPD-18505"	"C19H26O8"	-11.570877    
"neoxaline"	"CPD-17394"	"C23H25N5O4"	240.52805    
"neral"	"CPD-9762"	"C10H16O1"	181.67793    
"nerol"	"CPD-7978"	"C10H18O1"	194.29019    
"neryl diphosphate"	"CPD-461"	"C10H17O7P2"	-239.2895    
"netilmicin"	"CPD-15232"	"C21H46N5O7"	281.05008    
"netilmycin 2''-phosphate"	"CPD-18053"	"C21H45N5O10P1"	63.271862    
"neuraminate"	"CPD-10760"	"C9H17N1O8"	-122.19094    
"neuromelanin"	"CPD-12419"	""	
"neurosporaxanthin"	"CPD-12930"	"C35H45O2"	587.04834    
"nevadensin"	"CPD-15468"	"C18H16O7"	3.8389423    
"nickel sulphate"	"CPD0-1696"	""	
"nicotinamide"	"NIACINAMIDE"	"C6H6N2O1"	48.306725    
"nicotinamide N-oxide"	"CPD0-2083"	"C6H6N2O2"	11.336722    
"nicotinamide guanine dinucleotide"	"CPD-8830"	"C21H27N7O15P2"	-374.65878    
"nicotinamide hypoxanthine dinucleotide"	"CPD0-1117"	"C21H26N6O15P2"	-388.4081    
"nicotinate"	"NIACINE"	"C6H4N1O2"	-14.987576    
"nicotinate adenine dinucleotide"	"DEAMIDO-NAD"	"C21H24N6O15P2"	-402.30038    
"nicotinate-adenine dinucleotide phosphate"	"CPD-15009"	"C21H23N6O18P3"	-628.8162    
"nicotine blue"	"CPD-14081"	"C10H4N2O6"	-152.00375    
"nicotine blue leuco form"	"CPD-14082"	"C10H8N2O6"	-96.931046    
"nicotine isomethonium ion"	"CPD-3183"	"C11H18N2"	237.53194    
"nicotine-&Delta;<sup>1'5'</sup>-iminium ion"	"CPD-3186"	"C10H13N2"	194.73251    
"nicotine-1'-N-oxide"	"CPD-2743"	"C10H14N2O1"	148.66568    
"nicotine-glucuronide"	"CPD-2744"	"C16H23N2O6"	73.47371    
"nicotinic acid N-oxide"	"CPD0-2082"	"C6H4N1O3"	-51.95758    
"nigeran"	"Nigerans"	""	
"nigerose"	"3-BETA-D-GLUCOSYLGLUCOSE"	"C12H22O11"	-150.79538    
"nigerosyl-&alpha;-(1&rarr;4)-D-glucose"	"CPD-13732"	"C18H32O16"	-206.56413    
"nikkomycin Z"	"CPD-18548"	"C20H25N5O10"	-54.59197    
"ninhydrin"	"CPD-9188"	"C9H6O4"	-44.24328    
"nisin"	"CPD-12301"	"C143H234N42O37S7"	1520.7694    
"nitecapone"	"CPD-7663"	"C12H11N1O6"	-41.47769    
"nitrapyrin"	"NITRAPYRIN"	"C6H3N1Cl4"	41.993366    
"nitrate"	"NITRATE"	"N1O3"	-26.92206    
"nitric acid"	"CPD-15028"	"H1N1O3"	-96.82888    
"nitric oxide"	"NITRIC-OXIDE"	"N1O1"	-54.5    
"nitrilotriacetate"	"CPD-10188"	"C6H6N1O6"	-185.62183    
"nitrite"	"NITRITE"	"N1O2"	-65.91206    
"nitritocobalamin"	"CPD-18324"	"C62H88N14O16P1Co1"	411.95856    
"nitrobenzene"	"BENZENE-NO2"	"C6H5N1O2"	17.355602    
"nitrobenzodiazepine"	"CPD0-2576"	""	
"nitroblue tetrazolium"	"CPD-8129"	"C40H30N10O6"	438.78537    
"nitrocefin"	"CPD-9234"	"C21H15N4O8S2"	-11.725253    
"nitrocyclohexane"	"CPD-8139"	"C6H11N1O2"	68.12232    
"nitrocyclopentane"	"CPD-8148"	"C5H9N1O2"	44.400093    
"nitroethane"	"CPD-12077"	"C2H5N1O2"	-16.274395    
"nitrofurazone"	"CPD0-2497"	""	
"nitrogen dioxide"	"NITROGEN-OXIDE"	"N1O2"	-65.91206    
"nitroglycerin"	"CPD-143"	"C3H5N3O9"	-206.7244    
"nitromethane"	"CPD-8133"	"C1H3N1O2"	-38.436638    
"nitrophenide"	"CPD-12468"	"C12H8N2O4S2"	23.898966    
"nitrosobenzene"	"NITROSOBENZENE"	"C6H5N1O1"	50.155605    
"nitrous oxide"	"NITROUS-OXIDE"	"N2O1"	-64.9    
"nitroxyl"	"CPD-14557"	"H1N1O1"	-44.228878    
"nivalenol"	"CPD-18427"	"C15H20O7"	-33.127598    
"nocamycin II"	"CPD-18223"	"C26H35N1O9"	140.87926    
"nocardicin A"	"NOCARDICIN-A"	"C23H23N4O9"	-1.1762944    
"nocardicin C"	"CPD-9415"	"C23H26N4O8"	62.88913    
"nocardicin E"	"NOCARDICIN-E"	"C19H16N3O7"	-10.34413    
"nocardicin F"	"CPD-9417"	"C19H16N3O7"	-10.34413    
"nocardicin G"	"CPD-9418"	"C19H19N3O6"	53.72129    
"nodularin"	"CPD-10366"	"C41H59N8O10"	382.96408    
"nodularin V"	"CPD-10388"	"C40H61N5O10"	330.36008    
"nogalamycin"	"CPD-15795"	"C39H50N1O13"	167.39403    
"nogalaviketone"	"CPD-15808"	"C21H16O8"	-48.282063    
"nogalonate"	"CPD-17517"	"C20H13O8"	-80.347496    
"nojirimycin"	"CPD-16889"	"C6H14N1O5"	-38.196377    
"non-ribosomal peptide synthase group"	"NRPS-Group"	""	
"non-specific ion/solute"	"Unspecified-Ion-Or-Solute"	""	
"nonacosane"	"CPD-7940"	"C29H60"	656.3872    
"nonacosanoate"	"CPD-8510"	"C29H57O2"	542.1318    
"nonadecane"	"CPD-7942"	"C19H40"	434.7648    
"nonadecanoate"	"CPD-18572"	"C19H37O2"	320.5094    
"nonadecanoyl-CoA"	"CPD-18573"	"C40H68N7O17P3S1"	-130.10574    
"nonane-4,6-dione"	"NONANE-46-DIONE"	"C9H16O2"	108.33793    
"nonanoyl-CoA"	"CPD-7302"	"C30H48N7O17P3S1"	-351.72824    
"nootkatene"	"CPD-8813"	"C15H22"	285.21466    
"nootkatone"	"CPD-18925"	"C15H22O1"	
"nor-rubrofusarin"	"CPD-18241"	"C14H10O5"	-6.0688004    
"norajmaline"	"CPD-4241"	"C19H24N2O2"	221.2169    
"noraucuparin"	"CPD-18575"	"C13H12O3"	82.66345    
"norbikaverin"	"CPD-18212"	"C19H11O8"	-78.43975    
"norbixin"	"CPD-7971"	"C24H26O4"	285.3409    
"norcapsaicin"	"CPD-9181"	"C17H25N1O3"	221.16805    
"norcholate"	"CPD-10553"	"C23H37O5"	212.10937    
"norcotinine"	"CPD-2749"	"C9H10N2O1"	102.6312    
"nordihydrocapsacin"	"CPD-9182"	"C17H27N1O3"	219.91026    
"nordihydroguaiaretate"	"CPD-7661"	"C18H22O4"	137.34464    
"norephedrine"	"CPD-9951"	"C9H14N1O1"	133.84363    
"norfuraneol"	"CPD-10204"	"C5H5O3"	-38.526463    
"norharman"	"CPD-15304"	"C11H8N2"	123.030975    
"norlichexanthone"	"CPD-17790"	"C14H10O5"	-19.0888    
"normetanephrine"	"CPD-11875"	"C9H14N1O3"	69.723625    
"nornicotine"	"CPD-2748"	"C9H13N2"	176.48251    
"nornorcapsaicin"	"CPD-9330"	"C16H23N1O3"	199.56578    
"nornordihydrocapsaicin"	"CPD-9332"	"C16H25N1O3"	197.74805    
"norprodigiosin"	"CPD-16993"	"C19H23N3O1"	277.3858    
"norpseudoephedrine"	"CPD-9953"	"C9H14N1O1"	133.84363    
"norsolorinate"	"CPD-10162"	"C20H16O7"	0.6897021    
"norsolorinate anthrone"	"CPD-12588"	"C20H18O6"	28.883944    
"norspermidine"	"NORSPERMIDINE"	"C6H20N3"	205.78389    
"norspermidine-2,3-dihydroxybenzoate"	"CPD-11950"	"C13H23N3O3"	163.29755    
"norspermine"	"CPD-10689"	"C9H28N4"	296.5784    
"norvalyl-FMDP"	"CPD0-1909"	"C13H21N3O6"	16.863535    
"noscapine"	"CPD-14834"	"C22H23N1O7"	108.326775    
"nostocyclamide"	"CPD-10395"	"C20H22N6O4S2"	156.98463    
"nostocyclamide M"	"CPD-10396"	"C20H22N6O4S3"	159.51465    
"nostocyclopeptide A1"	"CPD-10372"	"C37H56N8O9"	359.08276    
"nostocyclopeptide A2"	"CPD-10373"	"C40H54N8O9"	372.3605    
"nostocyclopeptide A3"	"CPD-10374"	"C41H56N8O9"	391.27274    
"nostopeptolide A1"	"CPD-10371"	"C53H80N10O14"	464.03964    
"nostopeptolide A2"	"CPD-10370"	"C52H78N10O14"	441.87738    
"nostoxanthin"	"CPD-15033"	"C40H56O4"	606.5427    
"notoamide C"	"CPD-17362"	"C26H31N3O4"	272.3547    
"notoamide D"	"CPD-17361"	"C26H31N3O4"	287.96472    
"notoamide E"	"CPD-17360"	"C26H31N3O3"	309.58475    
"notoamide S"	"CPD-17357"	"C26H33N3O3"	331.617    
"notoamide T"	"CPD-17358"	"C26H31N3O3"	318.97473    
"novamethymycin"	"CPD-15998"	"C25H44N1O8"	235.72723    
"novapikromycin"	"CPD-15996"	"C28H48N1O9"	249.84174    
"novclobiocin 101"	"CPD-15509"	"C35H37N2O11"	129.79036    
"novclobiocin 102"	"CPD-15510"	"C36H39N2O11"	148.70264    
"novobiocic acid"	"CPD-15415"	"C22H20N1O6"	73.481346    
"novobiocin"	"CPD-15417"	"C31H35N2O11"	72.56818    
"nt-pentose-ring"	"NUKED-PENTOSE-RING"	"C5H10O4"	-39.068798    
"nucleocidin"	"CPD-12712"	"C10H13N6O6F1S1"	-1.443595000e-2
"nva-FMDB"	"CPD0-1912"	""	
"nylon-6 polymer"	"Nylon-6"	""	
"nystatin A1"	"CPD-17212"	"C47H75N1O17"	328.454    
"o-dgal-HEX-0:0|1:aldi"	"O-DGAL-HEX-0:0_1:ALDI"	""	
"o-methylhydroxylamine"	"CPD-7648"	"C1H5N1O1"	26.545603    
"o-nitrophenol &beta;-thiogalactoside"	"CPD0-1303"	"C12H15N1O7S1"	-45.92321    
"obtusifoliol"	"OBTUSIFOLIOL"	"C30H50O1"	513.3171    
"obvatol"	"CPD-14070"	"C18H18O3"	192.54019    
"obyanamide"	"CPD-10394"	"C30H41N5O6S1"	257.62595    
"ochrindole D"	"CPD-16849"	"C27H22N2O3"	239.78464    
"octacosa-4,7,10,16,19,22,25-octaenoate"	"CPD-13468"	"C28H39O2"	534.51166    
"octacosanal"	"CPD-7884"	"C28H56O1"	583.25275    
"octacosane"	"CPD-9765"	"C28H58"	634.225    
"octacosanyl docosanoate"	"CPD-7783"	"C50H100O2"	1020.6521    
"octacosanyl hexadecanoate"	"CPD-7781"	"C44H88O2"	887.6786    
"octacosanyl icosanoate"	"CPD-7782"	"C48H96O2"	976.32764    
"octacosanyl octadecanoate"	"CPD-7780"	"C46H92O2"	932.0031    
"octacosanyl tetracosanoate"	"CPD-7779"	"C52H104O2"	1064.9764    
"octadecanal"	"CPD-55"	"C18H36O1"	361.6304    
"octadecane"	"CPD-16902"	"C18H38"	412.6026    
"octadecyl docosanoate"	"CPD-7753"	"C40H80O2"	799.0297    
"octadecyl hexacosanoate"	"CPD-7755"	"C44H88O2"	887.6786    
"octadecyl icosanoate"	"CPD-7754"	"C38H76O2"	754.7052    
"octadecyl octacosanoate"	"CPD-7756"	"C46H92O2"	932.0031    
"octadecyl octadecanoate"	"CPD-7757"	"C36H72O2"	710.38074    
"octadecyl tetracosanoate"	"CPD-7758"	"C42H84O2"	843.3542    
"octane-2,4-dione"	"CPD-12976"	"C8H14O2"	86.17568    
"octanesulfonate"	"CPD0-2547"	""	
"octanoate"	"CPD-195"	"C8H15O2"	76.72475    
"octanoyl-CoA"	"CPD-196"	"C29H46N7O17P3S1"	-373.89047    
"octoketide"	"CPD-11555"	"C16H13O7"	-55.957504    
"octoketide 4b"	"CPD-11556"	"C16H13O7"	-55.957504    
"octopamine"	"CPD-58"	"C8H12N1O2"	74.01138    
"octyl &alpha;-D-galactopyranoside"	"CPD0-1051"	"C14H28O6"	95.30138    
"octyl &alpha;-D-glucopyranoside"	"CPD0-1048"	"C14H28O6"	95.30138    
"octyl &alpha;-D-mannopyranoside"	"CPD0-1050"	"C14H28O6"	95.30138    
"octyl &beta;-1,6-D-galactofuranosyl-&alpha;-D-glucopyranoside"	"CPD0-1049"	"C20H38O11"	39.772564    
"octyl 2-acetamido-2-deoxy-&alpha;-D-glucopyranoside"	"CPD0-1052"	"C16H31N1O6"	131.76472    
"octyl octacosanoate"	"CPD-7759"	"C36H72O2"	710.38074    
"octylglucoside"	"CPD-7655"	"C14H28O6"	95.30138    
"okadate"	"CPD-13256"	"C44H67O13"	307.84302    
"okenane"	"CPD-17311"	"C40H74"	824.5429    
"okenone"	"CPD-17304"	"C41H54O2"	731.66046    
"oleamide"	"CPD6666-1"	"C18H35N1O1"	363.45926    
"oleandolide"	"CPD-13827"	"C20H34O7"	134.60811    
"oleandomycin"	"OLEANDOMYCIN"	"C35H62N1O12"	321.4174    
"oleandomycin 2'-O-phosphate"	"OLEANDOMYCIN-2-O-PHOSPHATE"	"C35H61N1O15P1"	98.64624    
"oleandrose"	"Oleandrose"	""	
"oleanolate"	"CPD-9459"	"C30H47O3"	400.6606    
"oleanolate 3 &beta;-D-glucuronoside"	"CPD-9460"	"C36H54O9"	269.92227    
"oleanolate 3-&beta;-D-glucuronoside-28-glucoside"	"CPD-9462"	"C42H65O14"	214.86076    
"oleanolate 3-beta-D-glucuronoside-(3,1)-galactoside"	"CPD-9461"	"C42H64O14"	214.15346    
"oleanolate 3-beta-D-glucuronoside-(3,1)-galactoside-28-glucoside"	"CPD-9464"	"C48H75O19"	159.09198    
"oleanolate-3-beta-D-glucuronoside-(3,1)-galactoside-(4,1)-glucoside"	"CPD-9469"	"C48H74O19"	158.38458    
"oleanolate-3-beta-D-glucuronoside-(3,1)-galactoside-(4,1)-glucoside-28-glucoside"	"CPD-9467"	"C54H85O24"	103.32321    
"oleanolic aldehyde"	"CPD-14498"	"C30H48O2"	463.9438    
"oleate"	"OLEATE-CPD"	"C18H33O2"	300.16492    
"oleocanthal"	"CPD-17783"	"C17H20O5"	96.3024    
"oleoyl-CoA"	"OLEOYL-COA"	"C39H64N7O17P3S1"	-150.45024    
"oleuropein"	"CPD-17784"	"C25H32O13"	-67.21415    
"oligosaccharide containing 6-methyl-D-glucose units"	"CPD-8577"	""	
"oligosaccharide with &beta;-D-xylopyranosyl-(1->4)-&alpha;-D-xylopyranose at the reducing end"	"CPD-7267"	""	
"oligosaccharide with &beta;-D-xylopyranosyl-(1->4)-&beta;-D-xylopyranosyl-(1->4)-&beta;-D-xylopyranose at the reducing end"	"CPD-7266"	""	
"olivetol"	"CPD-11505"	"C11H16O2"	119.80793    
"olivetolate"	"CPD-7165"	"C12H15O4"	26.594732    
"olivomycin A"	"CPD-14363"	"C58H84O26"	135.01411    
"olivoretin A"	"CPD-18340"	"C29H43N3O2"	474.58823    
"olivoretin B"	"CPD-18341"	"C29H43N3O2"	474.58823    
"olivoretin C"	"CPD-18342"	"C29H43N3O2"	474.58823    
"olivoretin E"	"CPD-18343"	"C29H43N3O2"	479.33823    
"olomoucine"	"CPD-5442"	"C15H18N6O1"	246.68118    
"ononin"	"ONONIN"	"C22H22O9"	-3.8743722    
"ophiobola-1,7,18-triene"	"CPD-18467"	"C25H40"	487.95486    
"ophiobola-3(20),7,18-trienol"	"CPD-18466"	"C25H40"	489.95483    
"ophiobolin A"	"CPD-18465"	"C25H36O4"	284.2704    
"ophiobolin F"	"CPD-16664"	"C25H42O1"	448.2671    
"oplophorus luciferin"	"OPLOPHORUS-LUCIFERIN"	"C26H21N3O3"	235.26353    
"orcein"	"CPD-12326"	"C28H24N2O7"	146.04689    
"orcinol"	"ORCINOL-CPD"	"C7H8O2"	31.15897    
"orientin"	"CPD-15083"	"C21H19O11"	-136.18976    
"oripavine"	"CPD-7713"	"C18H20N1O3"	152.01585    
"ornaline"	"CPD-15816"	"C10H17N2O6"	-57.043015    
"ornithine"	"25-DIAMINOPENTANOATE"	"C5H13N2O2"	47.5525    
"orotate"	"OROTATE"	"C5H3N2O4"	-122.208694    
"orotidine 5'-phosphate"	"OROTIDINE-5-PHOSPHATE"	"C10H10N2O11P1"	-389.50732    
"oroxylin A"	"CPD-12734"	"C16H12O5"	12.414448    
"oroxylin A 7-<i>O</i>-&beta;-<i>D</i>-glucuronate"	"CPD-15109"	"C22H19O11"	-117.69978    
"orsellinate"	"CPD-47"	"C8H7O4"	-62.054222    
"orsellinate depside"	"ORSELDEP-CPD"	"C16H13O7"	-84.7675    
"orthanilate"	"2-AMINOBENZENESULFONATE"	"C6H6N1O3S1"	-1.425342    
"oryzalexin A"	"CPD-7093"	"C20H30O2"	288.1436    
"oryzalexin B"	"CPD-16613"	"C20H30O2"	289.6936    
"oryzalexin C"	"CPD-16614"	"C20H28O2"	274.16135    
"oryzalexin D"	"CPD-16612"	"C20H32O2"	303.67587    
"oryzalexin E"	"CPD-16611"	"C20H32O2"	295.52588    
"oryzalexin F"	"CPD-16615"	"C20H32O2"	307.2859    
"oryzalexin S"	"CPD-16616"	"C20H32O2"	279.80588    
"oryzalide A"	"CPD-16665"	"C19H28O4"	170.11136    
"oryzalide B"	"CPD-16735"	"C19H28O4"	180.63138    
"oscillaxanthin"	"CPD-11455"	"C52H76O14"	577.90515    
"oscillol"	"CPD-11451"	"C40H56O4"	689.44275    
"osthenol"	"CPD-9838"	"C14H14O3"	106.78568    
"oviedomycin"	"CPD-12942"	"C19H9O7"	-79.68197    
"ovothiol"	"CPD-17028"	"C7H11N3O2S1"	69.092316    
"oxacillin"	"CPD-9224"	"C19H18N3O5S1"	48.988125    
"oxalate"	"OXALATE"	"C2O4"	-162.34824    
"oxalo-glutarate"	"OXALO-GLUTARATE"	"C7H5O7"	-218.37294    
"oxaloacetate"	"OXALACETIC_ACID"	"C4H2O5"	-170.30602    
"oxaloacetate 4-methyl ester"	"CPD-521"	"C5H5O5"	-135.32645    
"oxalosuccinate"	"OXALO-SUCCINATE"	"C6H3O7"	-244.1952    
"oxalurate"	"CPD-389"	"C3H3N2O4"	-122.99871    
"oxalyl-CoA"	"OXALYL-COA"	"C23H31N7O19P3S1"	-617.47577    
"oxamate"	"OXAMATE"	"C2H2N1O3"	-101.069824    
"oxidized DCPIP"	"DCPIP"	"C12H7N1O2Cl2"	35.647842    
"oxidized coenzyme F430"	"CPD-7425"	"C42H46N6O13Ni1"	118.65859    
"oxidized coenzyme F<sub>420</sub>-0"	"CPD-10333"	"C19H19N3O12P1"	-273.61725    
"oxidized coenzyme F<sub>420</sub>-1"	"CPD-7607"	"C24H25N4O15P1"	-321.15494    
"oxidized coenzyme F<sub>420</sub>-2"	"OX-COENZYME-F420"	"C29H31N5O18P1"	-369.31674    
"oxidized cypridina luciferin"	"OXIDIZED-CYPRIDINA-LUCIFERIN"	"C21H28N7O1"	332.8303    
"oxidized dinoflagellate luciferin"	"CPD-13068"	"C33H36N4O7"	259.30215    
"oxidized dithiothreitol"	"OXIDIZED-DITHIOTHREITOL"	"C4H8O2S2"	16.648966    
"oxidized latia luciferin"	"OXIDIZED-LATIA-LUCIFERIN"	"C13H22O1"	202.91464    
"oxidized oplophorus luciferin"	"OXIDIZED-OPLOPHORUS-LUCIFERIN"	"C25H21N3O3"	234.74355    
"oxidized photinus luciferin"	"OXIDIZED-PHOTINUS-LUCIFERIN"	"C10H5N2O2S2"	19.413542    
"oxidized polyvinyl alcohol<sub>(n)</sub>"	"Oxidized-Polyvinyl-Alcohol"	""	
"oxidized reactive black 5"	"CPD-10475"	"C26H21N5O19S6"	-274.72842    
"oxidized renilla luciferin"	"OXIDIZED-LUCIFERIN"	"C25H21N3O2"	274.22354    
"oxidized syringaldazine"	"CPD-17574"	""	
"oxidized watasenia luciferin"	"OXIDIZED-WATASEMIA-LUCIFERIN"	"C25H19N3O9S2"	52.753048    
"oxindole-3-acetyl-aspartate-N-beta-glucose"	"CPD-9602"	"C20H22N2O11"	-126.34361    
"oxindole-3-acetyl-aspartate-N-beta-glucosyl-beta-1,4-glucose"	"CPD-9603"	"C26H32N2O16"	-182.11235    
"oxindole-3-acetyl-phenylalanine"	"CPD-9595"	"C19H17N2O4"	98.797    
"oxindole-3-acetyl-valine"	"CPD-9596"	"C15H17N2O4"	63.356987    
"oxomalonate"	"OXOMALONATE"	"C3O5"	-193.38823    
"oxonium"	"OXONIUM"	"H3O1"	30.501303    
